"","squirrel_id","grid_year","nest","n_pups","scaled_mom_age","scaled_mom_age_squared","scaled_density","year","predator","scaled_julian_date","ARS","m_return","m_return_numeric"
"641",20632,"KL_2016","2",3,-1.01101321585903,1.02214772264162,1.506469405,"nonmast","low predator",-0.490232863,0,"y",1
"642",19719,"KL_2016","2",2,-0.0110132158590308,0.000121290923557608,-0.043595578,"nonmast","low predator",-0.744002206,0,"y",1
"643",19719,"KL_2016","1",2,-0.0110132158590308,0.000121290923557608,-0.973634567,"nonmast","low predator",-0.744002206,0,"y",1
"644",19561,"KL_2016","1",2,-0.0110132158590308,0.000121290923557608,-0.973634567,"nonmast","low predator",-0.68055987,0,"y",1
"645",20537,"KL_2016","2",2,-1.01101321585903,1.02214772264162,0.886443412,"nonmast","low predator",-0.553675199,0,"y",1
"646",20537,"KL_2016","1",2,-1.01101321585903,1.02214772264162,-0.973634567,"nonmast","low predator",-0.553675199,0,"y",1
"647",19550,"KL_2016","2",2,0.988986784140969,0.978094859205496,-0.146933243,"nonmast","low predator",-1.061213885,0,"y",1
"648",21578,"KL_2017","2",2,-1.01101321585903,1.02214772264162,-1.234650603,"nonmast","low predator",0.08074816,0,"n",0
"649",21910,"KL_2017","1",3,-1.01101321585903,1.02214772264162,0.740148151,"nonmast","low predator",0.112469328,0,"n",0
"650",21022,"KL_2017","1",3,-0.0110132158590308,0.000121290923557608,0.740148151,"nonmast","low predator",0.239354,0,"n",0
"651",21350,"KL_2017","2",3,-0.0110132158590308,0.000121290923557608,1.003454651,"nonmast","low predator",-0.68055987,1,"n",0
"652",21350,"KL_2017","1",3,-0.0110132158590308,0.000121290923557608,-1.234650603,"nonmast","low predator",-0.68055987,1,"n",0
"653",20220,"KL_2017","1",1,-0.0110132158590308,0.000121290923557608,0.871801401,"nonmast","low predator",0.366238671,0,"n",0
"654",20297,"KL_2017","2",2,-0.0110132158590308,0.000121290923557608,-1.234650603,"nonmast","low predator",0.588286847,0,"n",0
"655",20297,"KL_2017","1",3,-0.0110132158590308,0.000121290923557608,1.266761152,"nonmast","low predator",0.588286847,0,"n",0
"656",21155,"KL_2017","1",3,-0.0110132158590308,0.000121290923557608,-1.234650603,"nonmast","low predator",-0.617117534,1,"n",0
"657",21396,"KL_2017","2",3,-0.0110132158590308,0.000121290923557608,-1.234650603,"nonmast","low predator",0.112469328,0,"n",0
"658",19984,"KL_2017","2",4,-0.0110132158590308,0.000121290923557608,1.135107901,"nonmast","low predator",-0.204742351,0,"n",0
"659",19984,"KL_2017","1",4,-0.0110132158590308,0.000121290923557608,1.135107901,"nonmast","low predator",-0.204742351,0,"n",0
"660",20295,"KL_2017","1",3,-0.0110132158590308,0.000121290923557608,-1.234650603,"nonmast","low predator",-0.395069359,0,"n",0
"661",20995,"KL_2017","2",4,-0.0110132158590308,0.000121290923557608,-1.234650603,"nonmast","low predator",-0.109578848,0,"n",0
"662",21215,"KL_2017","2",3,-0.0110132158590308,0.000121290923557608,-1.234650603,"nonmast","low predator",-0.109578848,0,"n",0
"663",21215,"KL_2017","1",3,-0.0110132158590308,0.000121290923557608,0.871801401,"nonmast","low predator",-0.109578848,0,"n",0
"664",20734,"KL_2017","1",3,-0.0110132158590308,0.000121290923557608,1.266761152,"nonmast","low predator",0.271075167,0,"n",0
"665",20685,"KL_2017","1",3,-0.0110132158590308,0.000121290923557608,0.871801401,"nonmast","low predator",0.334517503,0,"n",0
"666",21199,"KL_2017","2",1,-0.0110132158590308,0.000121290923557608,-1.234650603,"nonmast","low predator",0.08074816,0,"n",0
"667",20920,"KL_2017","2",3,-0.0110132158590308,0.000121290923557608,-1.234650603,"nonmast","low predator",0.207632832,0,"n",0
"668",20632,"KL_2017","2",1,-0.0110132158590308,0.000121290923557608,-1.234650603,"nonmast","low predator",0.08074816,0,"n",0
"669",20632,"KL_2017","1",3,-0.0110132158590308,0.000121290923557608,1.398414403,"nonmast","low predator",0.08074816,0,"n",0
"670",21342,"KL_2017","1",3,-0.0110132158590308,0.000121290923557608,0.47684165,"nonmast","low predator",0.049026992,1,"n",0
"671",20857,"KL_2017","2",3,-0.0110132158590308,0.000121290923557608,1.003454651,"nonmast","low predator",-0.299905855,2,"n",0
"672",20857,"KL_2017","1",3,-0.0110132158590308,0.000121290923557608,1.003454651,"nonmast","low predator",-0.299905855,2,"n",0
"673",21366,"KL_2017","2",1,-0.0110132158590308,0.000121290923557608,-1.234650603,"nonmast","low predator",0.271075167,1,"n",0
"674",21137,"KL_2017","2",3,-0.0110132158590308,0.000121290923557608,0.3451884,"nonmast","low predator",-0.395069359,0,"n",0
"675",21137,"KL_2017","1",4,-0.0110132158590308,0.000121290923557608,-1.234650603,"nonmast","low predator",-0.395069359,0,"n",0
"676",21382,"KL_2017","2",3,-0.0110132158590308,0.000121290923557608,-1.234650603,"nonmast","low predator",0.144190496,0,"n",0
"677",22008,"KL_2017","1",3,-0.0110132158590308,0.000121290923557608,0.740148151,"nonmast","low predator",-0.236463519,1,"n",0
"678",22016,"KL_2017","1",2,-2.01101321585903,4.04417415435968,0.3451884,"nonmast","low predator",-0.268184687,1,"n",0
"679",20867,"KL_2017","1",3,-0.0110132158590308,0.000121290923557608,0.740148151,"nonmast","low predator",0.366238671,0,"n",0
"680",13445,"KL_2017","1",4,1.98898678414097,3.95606842748743,-0.181424601,"nonmast","low predator",0.302796335,0,"n",0
"681",20628,"KL_2017","2",3,-0.0110132158590308,0.000121290923557608,-1.234650603,"nonmast","low predator",0.049026992,0,"y",1
"682",20628,"KL_2017","1",3,-0.0110132158590308,0.000121290923557608,1.266761152,"nonmast","low predator",0.049026992,0,"y",1
"683",21578,"KL_2017","1",2,-1.01101321585903,1.02214772264162,0.47684165,"nonmast","low predator",0.08074816,0,"y",1
"684",21910,"KL_2017","2",3,-0.0110132158590308,0.000121290923557608,-1.234650603,"nonmast","low predator",0.112469328,0,"y",1
"685",21022,"KL_2017","2",3,-0.0110132158590308,0.000121290923557608,-1.234650603,"nonmast","low predator",0.239354,0,"y",1
"686",20865,"KL_2017","2",2,-0.0110132158590308,0.000121290923557608,-1.234650603,"nonmast","low predator",-0.07785768,0,"y",1
"687",20865,"KL_2017","1",2,-0.0110132158590308,0.000121290923557608,1.266761152,"nonmast","low predator",-0.07785768,0,"y",1
"688",20079,"KL_2017","2",4,-1.01101321585903,1.02214772264162,1.135107901,"nonmast","low predator",0.017305824,0,"y",1
"689",19766,"KL_2017","2",3,0.988986784140969,0.978094859205496,-1.234650603,"nonmast","low predator",-0.07785768,1,"y",1
"690",19766,"KL_2017","1",3,0.988986784140969,0.978094859205496,0.740148151,"nonmast","low predator",-0.07785768,1,"y",1
"691",21155,"KL_2017","2",3,-1.01101321585903,1.02214772264162,-0.444731102,"nonmast","low predator",-0.617117534,1,"y",1
"692",21396,"KL_2017","1",3,-1.01101321585903,1.02214772264162,0.871801401,"nonmast","low predator",0.112469328,0,"y",1
"693",20295,"KL_2017","2",3,-0.0110132158590308,0.000121290923557608,1.135107901,"nonmast","low predator",-0.395069359,0,"y",1
"694",20688,"KL_2017","2",3,-0.0110132158590308,0.000121290923557608,-1.234650603,"nonmast","low predator",0.049026992,1,"y",1
"695",20688,"KL_2017","1",3,-0.0110132158590308,0.000121290923557608,0.871801401,"nonmast","low predator",0.049026992,1,"y",1
"696",20995,"KL_2017","1",4,-0.0110132158590308,0.000121290923557608,1.266761152,"nonmast","low predator",-0.109578848,0,"y",1
"697",20191,"KL_2017","1",3,-0.0110132158590308,0.000121290923557608,1.003454651,"nonmast","low predator",0.144190496,3,"y",1
"698",20191,"KL_2017","2",3,-1.01101321585903,1.02214772264162,-1.234650603,"nonmast","low predator",0.144190496,3,"y",1
"699",19809,"KL_2017","2",2,0.988986784140969,0.978094859205496,0.21353515,"nonmast","low predator",-0.268184687,0,"y",1
"700",19809,"KL_2017","1",2,0.988986784140969,0.978094859205496,0.21353515,"nonmast","low predator",-0.268184687,0,"y",1
"701",20734,"KL_2017","2",3,-0.0110132158590308,0.000121290923557608,-1.234650603,"nonmast","low predator",0.271075167,0,"y",1
"702",20873,"KL_2017","1",3,-0.0110132158590308,0.000121290923557608,1.003454651,"nonmast","low predator",0.588286847,0,"y",1
"703",19583,"KL_2017","2",4,0.988986784140969,0.978094859205496,-0.181424601,"nonmast","low predator",-0.268184687,2,"y",1
"704",19583,"KL_2017","1",4,0.988986784140969,0.978094859205496,-0.181424601,"nonmast","low predator",-0.268184687,2,"y",1
"705",20804,"KL_2017","2",2,-0.0110132158590308,0.000121290923557608,-1.234650603,"nonmast","low predator",0.524844511,0,"y",1
"706",20804,"KL_2017","1",3,-0.0110132158590308,0.000121290923557608,0.740148151,"nonmast","low predator",0.524844511,0,"y",1
"707",20685,"KL_2017","2",3,-0.0110132158590308,0.000121290923557608,-1.234650603,"nonmast","low predator",0.334517503,0,"y",1
"708",20732,"KL_2017","2",2,-0.0110132158590308,0.000121290923557608,-1.234650603,"nonmast","low predator",0.08074816,0,"y",1
"709",20732,"KL_2017","1",2,-0.0110132158590308,0.000121290923557608,0.740148151,"nonmast","low predator",0.08074816,0,"y",1
"710",21199,"KL_2017","1",2,-0.0110132158590308,0.000121290923557608,-0.313077851,"nonmast","low predator",0.08074816,0,"y",1
"711",21227,"KL_2017","2",3,-0.0110132158590308,0.000121290923557608,0.3451884,"nonmast","low predator",-0.299905855,1,"y",1
"712",21227,"KL_2017","1",3,-0.0110132158590308,0.000121290923557608,0.3451884,"nonmast","low predator",-0.299905855,1,"y",1
"713",22009,"KL_2017","2",3,NA,NA,-1.234650603,"nonmast","low predator",0.049026992,NA,"y",1
"714",22009,"KL_2017","1",3,NA,NA,0.21353515,"nonmast","low predator",0.049026992,NA,"y",1
"715",19846,"KL_2017","1",2,0.988986784140969,0.978094859205496,0.0818819,"nonmast","low predator",-0.299905855,0,"y",1
"716",12012,"KL_2017","1",2,2.98898678414097,8.93404199576937,0.47684165,"nonmast","low predator",0.112469328,0,"y",1
"717",22117,"KL_2017","2",2,-1.01101321585903,1.02214772264162,-0.049771351,"nonmast","low predator",-0.299905855,0,"y",1
"718",22117,"KL_2017","1",2,-1.01101321585903,1.02214772264162,-0.049771351,"nonmast","low predator",-0.299905855,0,"y",1
"719",20920,"KL_2017","1",3,-1.01101321585903,1.02214772264162,1.661720903,"nonmast","low predator",0.207632832,0,"y",1
"720",21075,"KL_2017","1",2,-0.0110132158590308,0.000121290923557608,0.608494901,"nonmast","low predator",-0.173021183,1,"y",1
"721",21075,"KL_2017","2",2,-1.01101321585903,1.02214772264162,0.608494901,"nonmast","low predator",-0.173021183,1,"y",1
"722",21342,"KL_2017","2",3,-0.0110132158590308,0.000121290923557608,-1.234650603,"nonmast","low predator",0.049026992,1,"y",1
"723",19764,"KL_2017","2",3,0.988986784140969,0.978094859205496,-1.234650603,"nonmast","low predator",0.175911664,0,"y",1
"724",19764,"KL_2017","1",3,0.988986784140969,0.978094859205496,1.266761152,"nonmast","low predator",0.175911664,0,"y",1
"725",21366,"KL_2017","1",2,-0.0110132158590308,0.000121290923557608,0.47684165,"nonmast","low predator",0.271075167,1,"y",1
"726",21382,"KL_2017","1",3,-0.0110132158590308,0.000121290923557608,1.135107901,"nonmast","low predator",0.144190496,0,"y",1
"727",22008,"KL_2017","2",3,-0.0110132158590308,0.000121290923557608,0.740148151,"nonmast","low predator",-0.236463519,1,"y",1
"728",22016,"KL_2017","2",2,-1.01101321585903,1.02214772264162,0.3451884,"nonmast","low predator",-0.268184687,1,"y",1
"729",13445,"KL_2017","2",4,1.98898678414097,3.95606842748743,-1.234650603,"nonmast","low predator",0.302796335,0,"y",1
"730",25187,"KL_2021","2",4,NA,NA,1.642495333,"nonmast","low predator",-0.426790527,NA,"n",0
"731",24424,"KL_2021","2",3,-1.01101321585903,1.02214772264162,-0.691576982,"nonmast","low predator",-0.173021183,0,"n",0
"732",25186,"KL_2021","2",2,-2.01101321585903,4.04417415435968,-0.691576982,"nonmast","low predator",1.00066203,0,"n",0
"733",25150,"KL_2021","2",2,-1.01101321585903,1.02214772264162,-0.691576982,"nonmast","low predator",0.175911664,0,"n",0
"734",24256,"KL_2021","2",3,-0.0110132158590308,0.000121290923557608,1.30905643,"nonmast","high predator",-0.268184687,2,"n",0
"735",24709,"KL_2021","1",3,-1.01101321585903,1.02214772264162,-0.691576982,"nonmast","low predator",0.715171518,0,"n",0
"736",25082,"KL_2021","2",3,-1.01101321585903,1.02214772264162,-0.691576982,"nonmast","low predator",NA,NA,"n",0
"737",25082,"KL_2021","1",3,-1.01101321585903,1.02214772264162,1.30905643,"nonmast","low predator",NA,NA,"n",0
"738",24661,"KL_2021","2",3,-1.01101321585903,1.02214772264162,1.642495333,"nonmast","low predator",-0.395069359,0,"n",0
"739",25186,"KL_2021","1",2,-1.01101321585903,1.02214772264162,-0.691576982,"nonmast","high predator",1.00066203,0,"n",0
"740",24003,"KL_2021","2",2,-1.01101321585903,1.02214772264162,-0.691576982,"nonmast","low predator",-0.046136512,1,"n",0
"741",24003,"KL_2021","2",2,-1.01101321585903,1.02214772264162,-0.691576982,"nonmast","low predator",-0.046136512,1,"n",0
"742",24002,"KL_2021","2",3,-1.01101321585903,1.02214772264162,0.308739724,"nonmast","low predator",-0.299905855,1,"n",0
"743",24621,"KL_2021","2",4,-1.01101321585903,1.02214772264162,-0.691576982,"nonmast","low predator",-0.204742351,1,"n",0
"744",24577,"KL_2021","2",2,-1.01101321585903,1.02214772264162,-0.691576982,"nonmast","low predator",0.175911664,2,"n",0
"745",24577,"KL_2021","1",2,-1.01101321585903,1.02214772264162,0.642178626,"nonmast","low predator",0.175911664,2,"n",0
"746",24506,"KL_2021","2",3,-1.01101321585903,1.02214772264162,0.308739724,"nonmast","low predator",-0.204742351,0,"n",0
"747",25178,"KL_2021","2",4,NA,NA,-0.691576982,"nonmast","low predator",1.00066203,NA,"n",0
"748",24818,"KL_2021","2",2,-1.01101321585903,1.02214772264162,1.642495333,"nonmast","low predator",0.175911664,NA,"n",0
"749",25188,"KL_2021","2",4,NA,NA,2.309373137,"nonmast","low predator",0.049026992,NA,"y",1
"750",24424,"KL_2021","2",3,-0.0110132158590308,0.000121290923557608,-0.691576982,"nonmast","high predator",-0.173021183,0,"y",1
"751",24471,"KL_2021","2",3,-1.01101321585903,1.02214772264162,-0.691576982,"nonmast","low predator",0.049026992,0,"y",1
"752",23532,"KL_2021","2",3,-0.0110132158590308,0.000121290923557608,-0.691576982,"nonmast","low predator",-0.046136512,0,"y",1
"753",23532,"KL_2021",NA,3,-0.0110132158590308,0.000121290923557608,-0.691576982,"nonmast","low predator",-0.046136512,0,"y",1
"754",24591,"KL_2021","2",2,-1.01101321585903,1.02214772264162,-0.691576982,"nonmast","low predator",0.429681007,0,"y",1
"755",24591,"KL_2021","1",2,-1.01101321585903,1.02214772264162,0.642178626,"nonmast","low predator",0.429681007,0,"y",1
"756",25178,"KL_2021","1",4,NA,NA,-0.691576982,"nonmast","low predator",1.00066203,NA,"y",1
"757",24818,"KL_2022","1",5,-0.0110132158590308,0.000121290923557608,-0.327094606,"mast","high predator",NA,NA,"y",1
"758",24818,"KL_2022","2",1,-0.0110132158590308,0.000121290923557608,-0.327094606,"mast","high predator",0.937219694,NA,"y",1
"759",24818,"KL_2022","1",5,-0.0110132158590308,0.000121290923557608,-0.327094606,"mast","high predator",0.937219694,NA,"y",1
"760",24609,"KL_2022","1",5,-0.0110132158590308,0.000121290923557608,-0.327094606,"mast","high predator",NA,NA,"y",1
"761",23294,"KL_2022","1",3,1.98898678414097,3.95606842748743,-0.327094606,"mast","high predator",0.271075167,0,"n",0
"762",25245,"KL_2022","2",1,-2.01101321585903,4.04417415435968,-0.327094606,"mast","high predator",1.190989037,0,"n",0
"763",25150,"KL_2022","1",5,-0.0110132158590308,0.000121290923557608,-0.327094606,"mast","high predator",2.618441594,4,"n",0
"764",24256,"KL_2022","1",4,-1.01101321585903,1.02214772264162,-0.327094606,"mast","low predator",1.00066203,1,"n",0
"765",24256,"KL_2022","2",3,-0.0110132158590308,0.000121290923557608,-0.327094606,"mast","high predator",2.459835754,1,"n",0
"766",25424,"KL_2022","2",3,-2.01101321585903,4.04417415435968,-0.327094606,"mast","high predator",NA,NA,"n",0
"767",25424,"KL_2022","1",5,-2.01101321585903,4.04417415435968,0.022301905,"mast","high predator",NA,NA,"n",0
"768",24424,"KL_2022","2",4,-0.0110132158590308,0.000121290923557608,2.468077484,"mast","high predator",2.935653273,3,"y",1
"769",25186,"KL_2022","1",5,-2.01101321585903,4.04417415435968,-0.327094606,"mast","low predator",1.159267869,1,"n",0
"770",25186,"KL_2022","2",4,-1.01101321585903,1.02214772264162,-0.327094606,"mast","high predator",1.159267869,1,"y",1
"771",24471,"KL_2022","1",6,-0.0110132158590308,0.000121290923557608,3.865663529,"mast","high predator",3.44319196,1,"n",0
"772",24471,"KL_2022","1",3,-0.0110132158590308,0.000121290923557608,-0.327094606,"mast","high predator",0.651729183,1,"n",0
"773",24424,"KL_2022","1",5,-0.0110132158590308,0.000121290923557608,-0.327094606,"mast","high predator",0.810335022,3,"n",0
"774",24424,"KL_2022","1",5,-1.01101321585903,1.02214772264162,-0.327094606,"mast","low predator",2.935653273,3,"y",1
"775",25174,"KL_2022","2",6,-0.0110132158590308,0.000121290923557608,-0.327094606,"mast","high predator",NA,NA,"n",0
"776",25174,"KL_2022","1",6,-0.0110132158590308,0.000121290923557608,-0.327094606,"mast","high predator",NA,NA,"n",0
"777",24256,"KL_2022","1",5,-0.0110132158590308,0.000121290923557608,-0.327094606,"mast","high predator",1.00066203,1,"n",0
"778",25457,"KL_2022","2",4,-2.01101321585903,4.04417415435968,2.118680973,"mast","high predator",2.777047433,1,"n",0
"779",25457,"KL_2022","1",5,-2.01101321585903,4.04417415435968,-0.327094606,"mast","high predator",2.777047433,1,"n",0
"780",25457,"KL_2022","1",5,-2.01101321585903,4.04417415435968,-0.327094606,"mast","high predator",1.381316045,1,"n",0
"781",25015,"KL_2022","1",4,-1.01101321585903,1.02214772264162,-0.327094606,"mast","high predator",0.810335022,4,"n",0
"782",25015,"KL_2022","1",5,-1.01101321585903,1.02214772264162,-0.327094606,"mast","high predator",3.348028456,4,"y",1
"783",25239,"KL_2022","2",5,-2.01101321585903,4.04417415435968,-0.327094606,"mast","high predator",NA,NA,"y",1
"784",25239,"KL_2022","1",5,-2.01101321585903,4.04417415435968,-0.327094606,"mast","high predator",NA,NA,"y",1
"785",25239,"KL_2022","1",4,-2.01101321585903,4.04417415435968,-0.327094606,"mast","high predator",NA,NA,"y",1
"786",25275,"KL_2022","1",6,-2.01101321585903,4.04417415435968,-0.327094606,"mast","high predator",1.571643052,2,"n",0
"787",25275,"KL_2022","2",6,-2.01101321585903,4.04417415435968,-0.327094606,"mast","high predator",1.571643052,2,"y",1
"788",25245,"KL_2022","1",5,-2.01101321585903,4.04417415435968,-0.327094606,"mast","high predator",1.190989037,0,"n",0
"789",25406,"KL_2022","1",4,-1.01101321585903,1.02214772264162,-0.327094606,"mast","high predator",0.873777358,0,"n",0
"790",25450,"KL_2022","1",5,-2.01101321585903,4.04417415435968,-0.327094606,"mast","high predator",1.222710205,0,"n",0
"791",25015,"KL_2022","2",3,-1.01101321585903,1.02214772264162,3.865663529,"mast","high predator",3.348028456,4,"n",0
"792",25450,"KL_2022","1",2,-2.01101321585903,4.04417415435968,-0.327094606,"mast","high predator",3.348028456,0,"n",0
"793",24256,"KL_2022","1",3,-0.0110132158590308,0.000121290923557608,-0.327094606,"mast","high predator",2.459835754,1,"y",1
"794",24002,"KL_2022","1",4,-0.0110132158590308,0.000121290923557608,-0.327094606,"mast","high predator",0.746892686,NA,"n",0
"795",24002,"KL_2022","1",2,-0.0110132158590308,0.000121290923557608,-0.327094606,"mast","high predator",NA,NA,"n",0
"796",24591,"KL_2022","1",3,-0.0110132158590308,0.000121290923557608,1.070491438,"mast","high predator",3.6017978,0,"n",0
"797",24591,"KL_2022","1",5,-0.0110132158590308,0.000121290923557608,-0.327094606,"mast","high predator",2.047460571,0,"n",0
"798",24591,"KL_2022","1",3,-0.0110132158590308,0.000121290923557608,-0.327094606,"mast","high predator",0.715171518,0,"y",1
"799",25290,"KL_2022","1",4,-2.01101321585903,4.04417415435968,-0.327094606,"mast","high predator",0.810335022,0,"n",0
"800",24003,"KL_2022","1",3,-0.0110132158590308,0.000121290923557608,-0.327094606,"mast","high predator",0.746892686,0,"n",0
"801",24621,"KL_2022","1",5,-0.0110132158590308,0.000121290923557608,-0.327094606,"mast","high predator",1.984018235,2,"n",0
"802",24621,"KL_2022","1",3,-0.0110132158590308,0.000121290923557608,-0.327094606,"mast","high predator",0.746892686,2,"n",0
"803",23931,"RR_2019","1",5,NA,NA,NA,"mast","low predator",1.254431373,NA,"n",0
"804",23858,"RR_2019","1",4,NA,NA,NA,"mast","low predator",NA,NA,"n",0
"805",23867,"RR_2019","1",5,NA,NA,NA,"mast","low predator",0.778613854,NA,"n",0
"806",23957,"RR_2019","2",3,NA,NA,NA,"mast","low predator",NA,NA,"n",0
"807",23856,"RR_2019","1",5,NA,NA,NA,"mast","low predator",2.142624075,NA,"n",0
"808",23865,"RR_2019","1",4,NA,NA,NA,"mast","low predator",0.588286847,NA,"n",0
"809",23931,"RR_2019","2",6,NA,NA,NA,"mast","low predator",2.840489769,NA,"n",0
"810",23931,"RR_2019","1",6,NA,NA,NA,"mast","low predator",2.840489769,NA,"n",0
"811",23869,"RR_2019","1",6,NA,NA,NA,"mast","low predator",2.935653273,NA,"y",1
"812",23869,"RR_2019","1",5,NA,NA,NA,"mast","low predator",1.064104366,NA,"y",1
"813",10133,"SU_2009","1",3,0.988986784140969,0.978094859205496,-0.853912564,"nonmast","high predator",0.905498526,1,"n",0
"814",10362,"SU_2009","1",3,-1.01101321585903,1.02214772264162,0.609937545,"nonmast","high predator",0.556565679,0,"n",0
"815",13667,"SU_2009","1",4,-1.01101321585903,1.02214772264162,-0.853912564,"nonmast","high predator",1.064104366,0,"n",0
"816",10405,"SU_2009","2",2,-1.01101321585903,1.02214772264162,-0.365962527,"nonmast","high predator",1.00066203,0,"n",0
"817",10405,"SU_2009","1",2,-1.01101321585903,1.02214772264162,-0.365962527,"nonmast","high predator",1.00066203,0,"n",0
"818",10657,"SU_2009","1",3,-1.01101321585903,1.02214772264162,1.097887581,"nonmast","high predator",0.461402175,1,"n",0
"819",10133,"SU_2009","2",3,0.988986784140969,0.978094859205496,-0.365962527,"nonmast","high predator",0.905498526,1,"y",1
"820",10735,"SU_2009","2",3,-1.01101321585903,1.02214772264162,-0.853912564,"nonmast","high predator",0.873777358,0,"y",1
"821",10735,"SU_2009","1",3,-1.01101321585903,1.02214772264162,-0.365962527,"nonmast","high predator",0.873777358,0,"y",1
"822",13666,"SU_2009","2",4,-1.01101321585903,1.02214772264162,0.121987509,"nonmast","high predator",1.222710205,3,"y",1
"823",13666,"SU_2009","1",4,-1.01101321585903,1.02214772264162,-0.365962527,"nonmast","high predator",1.222710205,3,"y",1
"824",10191,"SU_2009","2",4,0.988986784140969,0.978094859205496,3.049687729,"nonmast","high predator",2.301229915,0,"y",1
"825",10191,"SU_2009","1",5,0.988986784140969,0.978094859205496,0.609937545,"nonmast","high predator",2.301229915,0,"y",1
"826",10160,"SU_2009","2",2,0.988986784140969,0.978094859205496,-0.853912564,"nonmast","high predator",0.873777358,0,"y",1
"827",10160,"SU_2009","1",2,0.988986784140969,0.978094859205496,0.121987509,"nonmast","high predator",0.873777358,0,"y",1
"828",10657,"SU_2009","2",3,-1.01101321585903,1.02214772264162,-0.365962527,"nonmast","high predator",0.461402175,1,"y",1
"829",12973,"SU_2016","1",2,1.98898678414097,3.95606842748743,1.555900817,"nonmast","low predator",-0.299905855,1,"n",0
"830",12003,"SU_2016","2",3,3.98898678414097,15.9120155640513,0.904593499,"nonmast","low predator",-1.061213885,1,"n",0
"831",19742,"SU_2016","2",2,0.988986784140969,0.978094859205496,1.555900817,"nonmast","low predator",-1.029492717,0,"n",0
"832",20044,"SU_2016","2",1,-0.0110132158590308,0.000121290923557608,-0.07236748,"nonmast","low predator",-0.870886878,0,"n",0
"833",21867,"SU_2016","1",3,-0.0110132158590308,0.000121290923557608,-1.049328458,"nonmast","low predator",-0.648838702,0,"n",0
"834",13097,"SU_2016","1",3,1.98898678414097,3.95606842748743,0.741766669,"nonmast","low predator",-0.204742351,0,"n",0
"835",12026,"SU_2016","1",3,2.98898678414097,8.93404199576937,0.741766669,"nonmast","low predator",-0.109578848,0,"n",0
"836",21169,"SU_2016","1",3,-0.0110132158590308,0.000121290923557608,-1.049328458,"nonmast","low predator",-0.363348191,1,"n",0
"837",21984,"SU_2016","2",3,-0.0110132158590308,0.000121290923557608,0.09045935,"nonmast","low predator",-0.648838702,1,"n",0
"838",21169,"SU_2016","2",3,-1.01101321585903,1.02214772264162,0.904593499,"nonmast","low predator",-0.363348191,1,"n",0
"839",20061,"SU_2016","1",3,-1.01101321585903,1.02214772264162,-1.049328458,"nonmast","low predator",-0.68055987,0,"n",0
"840",21100,"SU_2016","2",2,-1.01101321585903,1.02214772264162,0.09045935,"nonmast","low predator",-0.934329214,0,"n",0
"841",21100,"SU_2016","1",2,-1.01101321585903,1.02214772264162,-1.049328458,"nonmast","low predator",-0.934329214,0,"n",0
"842",12973,"SU_2016","2",2,1.98898678414097,3.95606842748743,1.555900817,"nonmast","low predator",-0.299905855,1,"y",1
"843",11976,"SU_2016","1",1,2.98898678414097,8.93404199576937,-1.049328458,"nonmast","low predator",-0.807444542,0,"y",1
"844",20044,"SU_2016","1",1,-0.0110132158590308,0.000121290923557608,-1.049328458,"nonmast","low predator",-0.870886878,0,"y",1
"845",12435,"SU_2016","2",2,2.98898678414097,8.93404199576937,0.741766669,"nonmast","low predator",-0.236463519,1,"y",1
"846",12180,"SU_2016","2",3,1.98898678414097,3.95606842748743,0.25328618,"nonmast","low predator",-1.029492717,0,"y",1
"847",19611,"SU_2016","2",3,-0.0110132158590308,0.000121290923557608,0.09045935,"nonmast","low predator",-0.966050382,1,"y",1
"848",19611,"SU_2016","1",3,-0.0110132158590308,0.000121290923557608,-1.049328458,"nonmast","low predator",-0.966050382,1,"y",1
"849",19862,"SU_2016","2",2,-0.0110132158590308,0.000121290923557608,1.555900817,"nonmast","low predator",-0.585396366,0,"y",1
"850",19862,"SU_2016","1",2,-0.0110132158590308,0.000121290923557608,-1.049328458,"nonmast","low predator",-0.585396366,0,"y",1
"851",21273,"SU_2016","1",3,-1.01101321585903,1.02214772264162,-1.049328458,"nonmast","low predator",-0.966050382,0,"y",1
"852",21984,"SU_2016","1",3,-1.01101321585903,1.02214772264162,-1.049328458,"nonmast","low predator",-0.648838702,1,"y",1
"853",20060,"SU_2016","2",2,-1.01101321585903,1.02214772264162,0.904593499,"nonmast","low predator",-0.648838702,1,"y",1
"854",20060,"SU_2016","1",2,-1.01101321585903,1.02214772264162,-1.049328458,"nonmast","low predator",-0.648838702,1,"y",1
"855",20061,"SU_2016","2",3,-0.0110132158590308,0.000121290923557608,-0.07236748,"nonmast","low predator",-0.68055987,0,"y",1
"856",12003,"SU_2017","2",2,3.98898678414097,15.9120155640513,-1.057775073,"nonmast","low predator",0.175911664,1,"n",0
"857",19740,"SU_2017","2",3,0.988986784140969,0.978094859205496,-1.057775073,"nonmast","low predator",0.493123343,0,"n",0
"858",19740,"SU_2017","1",3,0.988986784140969,0.978094859205496,1.736752315,"nonmast","low predator",0.493123343,0,"n",0
"859",11998,"SU_2017","2",3,3.98898678414097,15.9120155640513,-1.057775073,"nonmast","low predator",0.049026992,1,"n",0
"860",11998,"SU_2017","1",3,3.98898678414097,15.9120155640513,1.243600423,"nonmast","low predator",0.049026992,1,"n",0
